x-axis,1,2,3
second,Volt,Volt,Volt
+154.0938E-09,+342.4701623262E-03,+330.4098609478E-03,+317.3847354592E-03
+154.8750E-09,+342.4701623262E-03,+330.4098609478E-03,+314.6912681514E-03
+155.6563E-09,+342.4701623262E-03,+330.4098609478E-03,+316.4400118512E-03
+156.4375E-09,+342.4701623262E-03,+330.4098609478E-03,+317.3847354592E-03
+157.2188E-09,+342.8922728745E-03,+330.4098609478E-03,+314.3294591100E-03
+158.0000E-09,+344.7716698392E-03,+330.4098609478E-03,+313.7867455480E-03
+158.7813E-09,+345.5254386754E-03,+330.4098609478E-03,+311.6460420533E-03
+159.5625E-09,+342.4701623262E-03,+330.4098609478E-03,+310.3093586506E-03
+160.3438E-09,+342.4701623262E-03,+330.4098609478E-03,+310.3093586506E-03
+161.1250E-09,+342.4701623262E-03,+330.4098609478E-03,+310.3093586506E-03
+161.9063E-09,+342.4701623262E-03,+330.9525745099E-03,+310.3093586506E-03
+162.6875E-09,+341.5053382159E-03,+333.0932780045E-03,+310.3093586506E-03
+163.4688E-09,+338.4500618668E-03,+333.4651372970E-03,+310.3093586506E-03
+164.2500E-09,+338.4500618668E-03,+330.4098609478E-03,+310.3093586506E-03
+165.0313E-09,+338.4500618668E-03,+330.4098609478E-03,+309.7063435816E-03
+165.8125E-09,+338.4500618668E-03,+330.8922730030E-03,+307.4349868220E-03
+166.5938E-09,+338.4500618668E-03,+332.9023232327E-03,+307.2540823014E-03
+167.3750E-09,+337.4852377565E-03,+332.5003131868E-03,+310.3093586506E-03
+168.1563E-09,+334.4299614073E-03,+327.3545845987E-03,+311.2741827608E-03
+168.9375E-09,+334.4299614073E-03,+330.4098609478E-03,+314.7515696583E-03
+169.7188E-09,+335.3947855176E-03,+329.9877503996E-03,+316.6309666231E-03
+170.5000E-09,+337.4852377565E-03,+328.1083534348E-03,+317.3847354592E-03
+171.2813E-09,+334.4299614073E-03,+326.3897604884E-03,+315.2942832203E-03
+172.0625E-09,+334.4299614073E-03,+325.4249363781E-03,+318.3495595695E-03
