x-axis,1,2,3
second,Volt,Volt,Volt
+122.8438E-09,+454.0681510807E-03,+446.9927742721E-03,+422.8721715153E-03
+123.6250E-09,+451.9776988418E-03,+446.9927742721E-03,+422.8721715153E-03
+124.4063E-09,+454.0681510807E-03,+446.9927742721E-03,+421.9073474051E-03
+125.1875E-09,+451.4349852798E-03,+446.0279501618E-03,+418.8520710559E-03
+125.9688E-09,+453.3143822446E-03,+443.9374979229E-03,+418.8520710559E-03
+126.7500E-09,+454.0681510807E-03,+446.5103622169E-03,+418.8520710559E-03
+127.5313E-09,+451.0128747315E-03,+444.5003119872E-03,+416.9224228353E-03
+128.3125E-09,+451.0128747315E-03,+442.9726738126E-03,+410.8118701370E-03
+129.0938E-09,+451.0128747315E-03,+442.0078497023E-03,+410.8118701370E-03
+129.8750E-09,+451.9776988418E-03,+438.9525733532E-03,+410.8118701370E-03
+130.6563E-09,+455.0329751910E-03,+438.9525733532E-03,+410.8118701370E-03
+131.4375E-09,+455.9977993013E-03,+439.9173974634E-03,+410.8118701370E-03
+132.2188E-09,+458.5706635953E-03,+441.0430255921E-03,+410.8118701370E-03
+133.0000E-09,+456.5606133656E-03,+435.8972970040E-03,+410.2691565749E-03
+133.7813E-09,+455.9977993013E-03,+438.9525733532E-03,+408.1284530803E-03
+134.5625E-09,+458.0882515402E-03,+438.9525733532E-03,+406.7917696775E-03
+135.3438E-09,+455.0329751910E-03,+437.0229251326E-03,+406.7917696775E-03
+136.1250E-09,+455.0329751910E-03,+431.8771965445E-03,+406.7917696775E-03
+136.9063E-09,+455.0329751910E-03,+434.3294578248E-03,+406.7917696775E-03
+137.6875E-09,+455.0329751910E-03,+432.0581010652E-03,+406.7917696775E-03
+138.4688E-09,+454.0681510807E-03,+431.8771965445E-03,+407.7565937878E-03
+139.2500E-09,+451.4952867867E-03,+434.9324728937E-03,+410.8118701370E-03
+140.0313E-09,+453.5053370164E-03,+434.9324728937E-03,+410.8118701370E-03
+140.8125E-09,+455.0329751910E-03,+434.9324728937E-03,+410.8118701370E-03
+141.5938E-09,+455.0329751910E-03,+434.9324728937E-03,+410.8118701370E-03
