x-axis,1,2,3
second,Volt,Volt,Volt
+148.3125E-09,+157.5455411912E-03,+42.2490600140E-03,+3.0932815389E-03
+149.0938E-09,+157.5455411912E-03,+40.9626278670E-03,+1.0832313092E-03
+149.8750E-09,+160.9224255772E-03,+40.9626278670E-03,+4.1385076584E-03
+150.6563E-09,+159.6661441836E-03,+40.9626278670E-03,+1.4048393459E-03
+151.4375E-09,+157.8269482234E-03,+44.3395122529E-03,+2.6611207395E-03
+152.2188E-09,+164.2993099631E-03,+43.0832308593E-03,+4.5003166997E-03
+153.0000E-09,+162.2088577242E-03,+41.2440348991E-03,+1.4048393459E-03
+153.7813E-09,+158.1887572647E-03,+44.3395122529E-03,-2.6152611135E-03
+154.5625E-09,+157.5455411912E-03,+44.9827283264E-03,+118.4071989E-06
+155.3438E-09,+157.5455411912E-03,+44.9827283264E-03,+761.6232724E-06
+156.1250E-09,+154.1686568053E-03,+44.9827283264E-03,+761.6232724E-06
+156.9063E-09,+150.1485563458E-03,+44.9827283264E-03,-2.6152611135E-03
+157.6875E-09,+145.7063453381E-03,+51.7364970983E-03,-3.2584771870E-03
+158.4688E-09,+142.0279534177E-03,+53.0229292453E-03,-3.2584771870E-03
+159.2500E-09,+138.0882549674E-03,+53.0229292453E-03,-3.2584771870E-03
+160.0313E-09,+130.6912701220E-03,+53.0229292453E-03,-3.2584771870E-03
+160.8125E-09,+126.0279535891E-03,+53.0229292453E-03,-6.6353615730E-03
+161.5938E-09,+122.2189084037E-03,+53.0229292453E-03,-7.2785776465E-03
+162.3750E-09,+118.0279536748E-03,+56.3998136313E-03,-5.5901354535E-03
+163.1563E-09,+110.5907678248E-03,+57.0430297048E-03,-3.5800852238E-03
+163.9375E-09,+99.1736825199E-03,+57.0430297048E-03,-6.6353615730E-03
+164.7188E-09,+95.1334815582E-03,+57.0430297048E-03,-3.9016932606E-03
+165.5000E-09,+93.4651398675E-03,+57.0430297048E-03,-3.2584771870E-03
+166.2813E-09,+86.4701650680E-03,+57.0430297048E-03,-1.9921455423E-03
+167.0625E-09,+78.4299641491E-03,+57.0430297048E-03,+359.6132265E-06
+167.8438E-09,+70.3897632302E-03,+57.0430297048E-03,+761.6232724E-06
+168.6250E-09,+67.4148888902E-03,+53.6661453189E-03,+761.6232724E-06
+169.4063E-09,+65.4048386605E-03,+53.0229292453E-03,-1.1378741947E-03
+170.1875E-09,+65.0832306237E-03,+53.0229292453E-03,-2.9770701549E-03
+170.9688E-09,+65.0832306237E-03,+53.0229292453E-03,+118.4071989E-06
