x-axis,1,2,3
second,Volt,Volt,Volt
+67.8438E-09,+596.4981145444E-03,+608.3373103975E-03,+838.3825323763E-03
+68.6250E-09,+589.7443457725E-03,+612.0157023179E-03,+838.3825323763E-03
+69.4063E-09,+588.4579136255E-03,+612.5785163822E-03,+831.6287636044E-03
+70.1875E-09,+588.4579136255E-03,+619.3322851541E-03,+830.3423314574E-03
+70.9688E-09,+588.4579136255E-03,+627.3724860730E-03,+834.1413263915E-03
+71.7500E-09,+588.4579136255E-03,+624.8599232858E-03,+837.8197183119E-03
+72.5313E-09,+588.4579136255E-03,+621.1815313654E-03,+831.6287636044E-03
+73.3125E-09,+588.4579136255E-03,+620.6187173011E-03,+830.3423314574E-03
+74.0938E-09,+588.4579136255E-03,+627.3724860730E-03,+823.5885626855E-03
+74.8750E-09,+588.4579136255E-03,+635.4126869919E-03,+825.2569043761E-03
+75.6563E-09,+588.4579136255E-03,+642.1865562661E-03,+829.6187133747E-03
+76.4375E-09,+588.4579136255E-03,+651.2518828022E-03,+830.3423314574E-03
+77.2188E-09,+588.4579136255E-03,+659.5332897487E-03,+830.3423314574E-03
+78.0000E-09,+588.4579136255E-03,+667.5734906676E-03,+826.1212259749E-03
+78.7813E-09,+595.2116823973E-03,+672.2368072005E-03,+822.7845425936E-03
+79.5625E-09,+589.7443457725E-03,+676.2569076600E-03,+822.3021305384E-03
+80.3438E-09,+595.2116823973E-03,+690.4076612773E-03,+822.3021305384E-03
+81.1250E-09,+596.4981145444E-03,+692.9805255713E-03,+822.3021305384E-03
+81.9063E-09,+596.4981145444E-03,+706.4880631151E-03,+822.3021305384E-03
+82.6875E-09,+596.4981145444E-03,+714.9704750846E-03,+822.3021305384E-03
+83.4688E-09,+596.4981145444E-03,+723.6940930816E-03,+829.0558993103E-03
+84.2500E-09,+596.4981145444E-03,+738.6488667908E-03,+830.3423314574E-03
+85.0313E-09,+596.4981145444E-03,+747.9754998567E-03,+830.3423314574E-03
+85.8125E-09,+596.4981145444E-03,+749.2619320037E-03,+830.3423314574E-03
+86.5938E-09,+596.4981145444E-03,+749.2619320037E-03,+830.3423314574E-03
+87.3750E-09,+596.4981145444E-03,+769.5232383194E-03,+837.0961002292E-03
+88.1563E-09,+599.4528883821E-03,+780.1363035323E-03,+838.3825323763E-03
+88.9375E-09,+603.8146973806E-03,+781.4227356794E-03,+838.3825323763E-03
+89.7188E-09,+611.2920842352E-03,+784.3775095171E-03,+838.3825323763E-03
+90.5000E-09,+619.3322851541E-03,+788.7393185156E-03,+831.6287636044E-03
+91.2813E-09,+620.6187173011E-03,+789.4629365983E-03,+837.0961002292E-03
+92.0625E-09,+620.6187173011E-03,+796.2167053702E-03,+838.3825323763E-03
+92.8438E-09,+620.6187173011E-03,+793.2820320348E-03,+835.0056479903E-03
+93.6250E-09,+627.3724860730E-03,+789.9453486534E-03,+830.9855475309E-03
+94.4063E-09,+635.4126869919E-03,+796.2167053702E-03,+830.3423314574E-03
+95.1875E-09,+640.0760035249E-03,+790.7493687453E-03,+823.5885626855E-03
+95.9688E-09,+644.0961039843E-03,+789.4629365983E-03,+818.0810250560E-03
+96.7500E-09,+658.2468576016E-03,+789.4629365983E-03,+814.7443416747E-03
+97.5313E-09,+660.8197218957E-03,+789.4629365983E-03,+814.2619296195E-03
+98.3125E-09,+667.5734906676E-03,+789.4629365983E-03,+800.7543920758E-03
+99.0938E-09,+671.3925861040E-03,+796.2167053702E-03,+798.1815277817E-03
+99.8750E-09,+676.0961036416E-03,+797.5031375172E-03,+794.8046433958E-03
