x-axis,1,2,3
second,Volt,Volt,Volt
+174.0938E-09,+314.3294591100E-03,+306.2892581911E-03,+290.8520724268E-03
+174.8750E-09,+315.8068460289E-03,+302.9123738052E-03,+290.2088563533E-03
+175.6563E-09,+317.9877505281E-03,+305.6460421176E-03,+290.2088563533E-03
+176.4375E-09,+318.3495595695E-03,+306.2892581911E-03,+290.2088563533E-03
+177.2188E-09,+318.3495595695E-03,+306.2892581911E-03,+290.2088563533E-03
+178.0000E-09,+320.2490570366E-03,+306.2892581911E-03,+290.2088563533E-03
+178.7813E-09,+322.0882529968E-03,+306.2892581911E-03,+290.2088563533E-03
+179.5625E-09,+318.9927756430E-03,+306.2892581911E-03,+288.7314694344E-03
+180.3438E-09,+314.9726751835E-03,+306.2892581911E-03,+286.5505649352E-03
+181.1250E-09,+321.0832278819E-03,+306.2892581911E-03,+286.1887558938E-03
+181.9063E-09,+322.3696600289E-03,+306.2892581911E-03,+286.1887558938E-03
+182.6875E-09,+322.3696600289E-03,+309.6661425770E-03,+286.1887558938E-03
+183.4688E-09,+322.3696600289E-03,+311.7867455694E-03,+286.1887558938E-03
+184.2500E-09,+325.7465444149E-03,+313.9676500687E-03,+286.1887558938E-03
+185.0313E-09,+326.3897604884E-03,+314.3294591100E-03,+286.1887558938E-03
+185.8125E-09,+326.3897604884E-03,+314.3294591100E-03,+282.8118715079E-03
+186.5938E-09,+326.3897604884E-03,+314.3294591100E-03,+282.1686554344E-03
+187.3750E-09,+326.3897604884E-03,+314.3294591100E-03,+282.1686554344E-03
+188.1563E-09,+326.3897604884E-03,+314.3294591100E-03,+285.5455398203E-03
+188.9375E-09,+324.4902630213E-03,+314.3294591100E-03,+282.8118715079E-03
+189.7188E-09,+322.6510670611E-03,+310.9525747241E-03,+282.1686554344E-03
+190.5000E-09,+325.7465444149E-03,+308.4098611835E-03,+282.1686554344E-03
+191.2813E-09,+326.3897604884E-03,+306.5706652233E-03,+282.1686554344E-03
+192.0625E-09,+326.3897604884E-03,+309.6661425770E-03,+285.5455398203E-03
+192.8438E-09,+324.9123735695E-03,+306.9324742646E-03,+282.8118715079E-03
+193.6250E-09,+322.7314690703E-03,+309.6661425770E-03,+282.1686554344E-03
+194.4063E-09,+325.7465444149E-03,+308.8319717317E-03,+282.1686554344E-03
+195.1875E-09,+323.0128761024E-03,+306.6510672325E-03,+282.1686554344E-03
+195.9688E-09,+320.4701625618E-03,+302.9123738052E-03,+285.5455398203E-03
+196.7500E-09,+318.6309666016E-03,+302.2691577316E-03,+286.1887558938E-03
+197.5313E-09,+314.9726751835E-03,+302.2691577316E-03,+286.1887558938E-03
+198.3125E-09,+314.3294591100E-03,+302.2691577316E-03,+286.1887558938E-03
+199.0938E-09,+314.3294591100E-03,+298.8922733457E-03,+286.1887558938E-03
+199.8750E-09,+314.3294591100E-03,+301.6259416581E-03,+286.1887558938E-03
+200.6563E-09,+314.3294591100E-03,+302.2691577316E-03,+287.8771980868E-03
