time	V(n001)	V(n002)
8.874854748601920e-08	5.452627e-01	2.649927e-01
8.889469034316223e-08	5.452627e-01	2.616226e-01
8.904083320030525e-08	5.452626e-01	2.582524e-01
8.904183320030525e-08	5.452626e-01	2.582294e-01
9.006583320030641e-08	5.452625e-01	2.346141e-01
9.108983320030758e-08	5.452624e-01	2.109977e-01
9.211383320030874e-08	5.452624e-01	1.873809e-01
9.313783320030990e-08	5.452623e-01	1.637638e-01
9.318597605745281e-08	5.452623e-01	1.626534e-01
9.323411891459573e-08	5.452623e-01	1.615430e-01
9.328226177173864e-08	5.452623e-01	1.604327e-01
9.333040462888154e-08	5.452623e-01	1.593224e-01
9.337854748602445e-08	5.452623e-01	1.582123e-01
9.342669034316737e-08	5.452623e-01	1.571022e-01
9.347483320031028e-08	5.452623e-01	1.559922e-01
9.348240462888172e-08	5.452623e-01	1.558180e-01
9.348997605745315e-08	5.452623e-01	1.556441e-01
9.349754748602459e-08	5.452623e-01	1.554704e-01
9.350511891459603e-08	5.452623e-01	1.552970e-01
9.351269034316747e-08	5.452623e-01	1.551238e-01
9.352026177173890e-08	5.452623e-01	1.549508e-01
9.352783320031034e-08	5.452623e-01	1.547780e-01
9.353497605745320e-08	5.452623e-01	1.546153e-01
9.354211891459608e-08	5.452623e-01	1.544527e-01
9.354926177173894e-08	5.452623e-01	1.542904e-01
9.355640462888180e-08	5.452623e-01	1.541284e-01
9.356354748602466e-08	5.452623e-01	1.539665e-01
9.357069034316754e-08	5.452622e-01	1.538048e-01
9.357783320031040e-08	5.452622e-01	1.536434e-01
9.358583320031041e-08	5.452622e-01	1.534629e-01
9.359383320031042e-08	5.452621e-01	1.532825e-01
9.360183320031042e-08	5.452620e-01	1.531023e-01
9.360983320031043e-08	5.452619e-01	1.529224e-01
9.361783320031044e-08	5.452618e-01	1.527426e-01
9.362583320031045e-08	5.452617e-01	1.525631e-01
9.363383320031046e-08	5.452616e-01	1.523837e-01
9.364426177173905e-08	5.452614e-01	1.521502e-01
9.365469034316763e-08	5.452611e-01	1.519167e-01
9.366511891459622e-08	5.452608e-01	1.516835e-01
9.367554748602479e-08	5.452604e-01	1.514503e-01
9.368597605745337e-08	5.452600e-01	1.512172e-01
9.369640462888196e-08	5.452595e-01	1.509843e-01
9.370683320031054e-08	5.452589e-01	1.507515e-01
9.372254748602484e-08	5.452580e-01	1.504008e-01
9.373826177173915e-08	5.452568e-01	1.500497e-01
9.375397605745345e-08	5.452553e-01	1.496983e-01
9.376969034316776e-08	5.452535e-01	1.493466e-01
9.378540462888206e-08	5.452515e-01	1.489945e-01
9.380111891459637e-08	5.452491e-01	1.486421e-01
9.381683320031067e-08	5.452465e-01	1.482894e-01
9.386597605745358e-08	5.452382e-01	1.471814e-01
9.391511891459650e-08	5.452222e-01	1.460658e-01
9.396426177173941e-08	5.451986e-01	1.449426e-01
9.401340462888232e-08	5.451673e-01	1.438118e-01
9.406254748602523e-08	5.451283e-01	1.426735e-01
9.411169034316815e-08	5.450817e-01	1.415276e-01
9.416083320031106e-08	5.450274e-01	1.403741e-01
9.416183320031106e-08	5.450262e-01	1.403506e-01
9.421169034316826e-08	5.449584e-01	1.391734e-01
9.426154748602545e-08	5.448756e-01	1.379945e-01
9.431140462888266e-08	5.447777e-01	1.368139e-01
9.436126177173986e-08	5.446646e-01	1.356315e-01
9.441111891459706e-08	5.445365e-01	1.344475e-01
9.446097605745425e-08	5.443932e-01	1.332618e-01
9.451083320031145e-08	5.442349e-01	1.320743e-01
9.458283320031154e-08	5.439741e-01	1.303636e-01
9.465483320031162e-08	5.436729e-01	1.286584e-01
9.472683320031170e-08	5.433314e-01	1.269587e-01
9.479883320031178e-08	5.429494e-01	1.252644e-01
9.487083320031186e-08	5.425270e-01	1.235755e-01
9.494283320031194e-08	5.420643e-01	1.218922e-01
9.501483320031203e-08	5.415611e-01	1.202143e-01
9.518583320031222e-08	5.401972e-01	1.162520e-01
9.533197605745524e-08	5.388294e-01	1.128941e-01
9.547811891459827e-08	5.373189e-01	1.095414e-01
9.562426177174129e-08	5.356657e-01	1.061939e-01
9.577040462888431e-08	5.338699e-01	1.028516e-01
9.591654748602733e-08	5.319313e-01	9.951458e-02
9.606269034317036e-08	5.298500e-01	9.618275e-02
9.620883320031338e-08	5.276260e-01	9.285615e-02
9.620983320031338e-08	5.276105e-01	9.283333e-02
9.629040462888490e-08	5.263433e-01	9.099427e-02
9.637097605745642e-08	5.250475e-01	8.915451e-02
9.645154748602794e-08	5.237234e-01	8.731407e-02
9.653211891459947e-08	5.223707e-01	8.547295e-02
9.661269034317098e-08	5.209896e-01	8.363113e-02
9.669326177174250e-08	5.195801e-01	8.178863e-02
9.677383320031402e-08	5.181421e-01	7.994545e-02
9.683640462888552e-08	5.170201e-01	7.850824e-02
9.689897605745702e-08	5.158865e-01	7.710527e-02
9.696154748602851e-08	5.147413e-01	7.573653e-02
9.702411891460002e-08	5.135844e-01	7.440203e-02
9.708669034317152e-08	5.124159e-01	7.310175e-02
9.714926177174302e-08	5.112357e-01	7.183571e-02
9.721183320031452e-08	5.100440e-01	7.060390e-02
9.723383320031454e-08	5.096211e-01	7.018739e-02
9.731669034317178e-08	5.080106e-01	6.868005e-02
9.739954748602901e-08	5.063796e-01	6.725935e-02
9.748240462888625e-08	5.047280e-01	6.592529e-02
9.756526177174349e-08	5.030559e-01	6.467788e-02
9.764811891460073e-08	5.013632e-01	6.351710e-02
9.773097605745796e-08	4.996500e-01	6.244297e-02
9.781383320031520e-08	4.979162e-01	6.145548e-02
9.787711891460099e-08	4.965827e-01	6.075056e-02
9.794040462888677e-08	4.952425e-01	6.008172e-02
9.800369034317256e-08	4.938954e-01	5.944898e-02
9.806697605745834e-08	4.925416e-01	5.885232e-02
9.813026177174413e-08	4.911810e-01	5.829176e-02
9.819354748602991e-08	4.898136e-01	5.776728e-02
9.825683320031570e-08	4.884394e-01	5.727889e-02
9.825783320031570e-08	4.884177e-01	5.727134e-02
9.835426177174439e-08	4.863139e-01	5.658876e-02
9.845069034317307e-08	4.842027e-01	5.595626e-02
9.854711891460175e-08	4.820840e-01	5.537383e-02
9.864354748603042e-08	4.799580e-01	5.484148e-02
9.873997605745910e-08	4.778246e-01	5.435920e-02
9.883640462888779e-08	4.756837e-01	5.392700e-02
9.893283320031647e-08	4.735354e-01	5.354487e-02
9.898254748603081e-08	4.724270e-01	5.335723e-02
9.903226177174516e-08	4.713175e-01	5.317759e-02
9.908197605745949e-08	4.702070e-01	5.300596e-02
9.913169034317384e-08	4.690954e-01	5.284233e-02
9.918140462888818e-08	4.679828e-01	5.268670e-02
9.923111891460253e-08	4.668692e-01	5.253908e-02
9.928083320031686e-08	4.657545e-01	5.239946e-02
9.928183320031686e-08	4.657321e-01	5.239670e-02
9.937540462888840e-08	4.636315e-01	5.215449e-02
9.946897605745993e-08	4.615285e-01	5.192966e-02
9.956254748603146e-08	4.594232e-01	5.172221e-02
9.965611891460301e-08	4.573154e-01	5.153213e-02
9.974969034317454e-08	4.552053e-01	5.135943e-02
9.984326177174607e-08	4.530928e-01	5.120410e-02
9.993683320031761e-08	4.509780e-01	5.106615e-02
9.998940462888909e-08	4.497891e-01	5.099246e-02
1.000419760574606e-07	4.485996e-01	5.092205e-02
1.000945474860321e-07	4.474096e-01	5.085494e-02
1.001471189146036e-07	4.462191e-01	5.079111e-02
1.001996903431751e-07	4.450280e-01	5.073057e-02
1.002522617717465e-07	4.438364e-01	5.067331e-02
1.003048332003180e-07	4.426442e-01	5.061935e-02
1.003058332003180e-07	4.426215e-01	5.061834e-02
1.004012617717467e-07	4.404560e-01	5.052819e-02
1.004966903431754e-07	4.382891e-01	5.044459e-02
1.005921189146041e-07	4.361206e-01	5.036753e-02
1.006875474860327e-07	4.339508e-01	5.029701e-02
1.007829760574614e-07	4.317794e-01	5.023303e-02
1.008784046288901e-07	4.296066e-01	5.017559e-02
1.009738332003188e-07	4.274324e-01	5.012469e-02
1.010245474860331e-07	4.262764e-01	5.009893e-02
1.010752617717475e-07	4.251201e-01	5.007427e-02
1.011259760574618e-07	4.239635e-01	5.005073e-02
1.011766903431762e-07	4.228066e-01	5.002829e-02
1.012274046288905e-07	4.216493e-01	5.000697e-02
1.012781189146048e-07	4.204916e-01	4.998675e-02
1.013288332003192e-07	4.193337e-01	4.996765e-02
1.013298332003192e-07	4.193108e-01	4.996728e-02
1.014296903431764e-07	4.170297e-01	4.993275e-02
1.015295474860337e-07	4.147476e-01	4.990081e-02
1.016294046288910e-07	4.124645e-01	4.987146e-02
1.017292617717482e-07	4.101803e-01	4.984469e-02
1.018291189146055e-07	4.078950e-01	4.982050e-02
1.019289760574627e-07	4.056087e-01	4.979890e-02
1.020288332003200e-07	4.033214e-01	4.977988e-02
1.020751189146058e-07	4.022609e-01	4.977145e-02
1.021214046288915e-07	4.012002e-01	4.976335e-02
1.021676903431773e-07	4.001393e-01	4.975559e-02
1.022139760574630e-07	3.990783e-01	4.974816e-02
1.022602617717488e-07	3.980171e-01	4.974107e-02
1.023065474860346e-07	3.969557e-01	4.973431e-02
1.023528332003203e-07	3.958941e-01	4.972788e-02
1.023538332003203e-07	3.958712e-01	4.972775e-02
1.024641189146062e-07	3.933410e-01	4.971379e-02
1.025744046288920e-07	3.908101e-01	4.970097e-02
1.026846903431779e-07	3.882784e-01	4.968926e-02
1.027949760574637e-07	3.857460e-01	4.967867e-02
1.029052617717495e-07	3.832127e-01	4.966921e-02
1.030155474860354e-07	3.806788e-01	4.966086e-02
1.031258332003212e-07	3.781440e-01	4.965364e-02
1.031616903431784e-07	3.773198e-01	4.965137e-02
1.031975474860356e-07	3.764955e-01	4.964917e-02
1.032334046288928e-07	3.756712e-01	4.964705e-02
1.032692617717500e-07	3.748468e-01	4.964499e-02
1.033051189146071e-07	3.740223e-01	4.964301e-02
1.033409760574643e-07	3.731978e-01	4.964110e-02
1.033768332003215e-07	3.723732e-01	4.963926e-02
1.033778332003215e-07	3.723502e-01	4.963921e-02
1.035111189146074e-07	3.692845e-01	4.963308e-02
1.036444046288932e-07	3.662182e-01	4.962752e-02
1.037776903431791e-07	3.631513e-01	4.962252e-02
1.039109760574650e-07	3.600838e-01	4.961808e-02
1.040442617717508e-07	3.570157e-01	4.961420e-02
1.041775474860367e-07	3.539471e-01	4.961089e-02
1.043108332003226e-07	3.508778e-01	4.960814e-02
1.044018332003227e-07	3.487821e-01	4.960635e-02
1.045479760574657e-07	3.454160e-01	4.960388e-02
1.046941189146087e-07	3.420496e-01	4.960164e-02
1.048402617717517e-07	3.386828e-01	4.959965e-02
1.049864046288948e-07	3.353156e-01	4.959791e-02
1.051325474860378e-07	3.319481e-01	4.959640e-02
1.052786903431808e-07	3.285802e-01	4.959513e-02
1.054248332003238e-07	3.252119e-01	4.959411e-02
1.054258332003238e-07	3.251889e-01	4.959410e-02
1.055719760574669e-07	3.218204e-01	4.959318e-02
1.057181189146099e-07	3.184518e-01	4.959235e-02
1.058642617717529e-07	3.150830e-01	4.959160e-02
1.060104046288959e-07	3.117140e-01	4.959095e-02
1.061565474860389e-07	3.083449e-01	4.959039e-02
1.063026903431820e-07	3.049755e-01	4.958991e-02
1.064488332003250e-07	3.016060e-01	4.958953e-02
1.064498332003250e-07	3.015830e-01	4.958953e-02
1.065959760574680e-07	2.982134e-01	4.958918e-02
1.067421189146110e-07	2.948437e-01	4.958887e-02
1.068882617717541e-07	2.914739e-01	4.958859e-02
1.070344046288971e-07	2.881041e-01	4.958835e-02
1.071805474860401e-07	2.847341e-01	4.958813e-02
1.073266903431831e-07	2.813641e-01	4.958796e-02
1.074728332003262e-07	2.779940e-01	4.958781e-02
1.074738332003262e-07	2.779709e-01	4.958781e-02
1.084978332003273e-07	2.543561e-01	4.958717e-02
1.095218332003285e-07	2.307399e-01	4.958693e-02
1.105458332003296e-07	2.071232e-01	4.958683e-02
1.115698332003308e-07	1.835063e-01	4.958680e-02
1.117388332003310e-07	1.796085e-01	4.958680e-02
1.117445474860453e-07	1.794767e-01	4.958680e-02
1.117502617717596e-07	1.793449e-01	4.958679e-02
1.117559760574739e-07	1.792131e-01	4.958678e-02
1.117616903431882e-07	1.790812e-01	4.958677e-02
1.117674046289024e-07	1.789493e-01	4.958674e-02
1.117731189146167e-07	1.788175e-01	4.958672e-02
1.117788332003310e-07	1.786856e-01	4.958668e-02
1.117894046289025e-07	1.784415e-01	4.958661e-02
1.117999760574739e-07	1.781973e-01	4.958643e-02
1.118105474860454e-07	1.779531e-01	4.958614e-02
1.118211189146168e-07	1.777087e-01	4.958575e-02
1.118316903431882e-07	1.774643e-01	4.958525e-02
1.118422617717597e-07	1.772198e-01	4.958464e-02
1.118528332003311e-07	1.769751e-01	4.958393e-02
1.118618332003311e-07	1.767668e-01	4.958318e-02
1.118708332003311e-07	1.765585e-01	4.958229e-02
1.118798332003311e-07	1.763501e-01	4.958128e-02
1.118888332003312e-07	1.761416e-01	4.958013e-02
1.118978332003312e-07	1.759331e-01	4.957885e-02
1.119068332003312e-07	1.757246e-01	4.957744e-02
1.119158332003312e-07	1.755160e-01	4.957590e-02
1.119266903431883e-07	1.752643e-01	4.957382e-02
1.119375474860455e-07	1.750127e-01	4.957157e-02
1.119484046289027e-07	1.747610e-01	4.956914e-02
1.119592617717598e-07	1.745093e-01	4.956654e-02
1.119701189146170e-07	1.742576e-01	4.956376e-02
1.119809760574741e-07	1.740059e-01	4.956081e-02
1.119918332003313e-07	1.737542e-01	4.955767e-02
1.120059760574741e-07	1.734263e-01	4.955331e-02
1.120201189146170e-07	1.730985e-01	4.954891e-02
1.120342617717599e-07	1.727708e-01	4.954448e-02
1.120484046289028e-07	1.724432e-01	4.954001e-02
1.120625474860456e-07	1.721157e-01	4.953552e-02
1.120766903431885e-07	1.717882e-01	4.953099e-02
1.120908332003314e-07	1.714608e-01	4.952643e-02
1.121168332003314e-07	1.708593e-01	4.951769e-02
1.121428332003314e-07	1.702582e-01	4.951128e-02
1.121688332003315e-07	1.696576e-01	4.950721e-02
1.121948332003315e-07	1.690574e-01	4.950548e-02
1.122208332003315e-07	1.684577e-01	4.950608e-02
1.122468332003316e-07	1.678585e-01	4.950903e-02
1.122728332003316e-07	1.672597e-01	4.951432e-02
1.122921189146173e-07	1.668158e-01	4.952130e-02
1.123114046289031e-07	1.663722e-01	4.953107e-02
1.123306903431888e-07	1.659287e-01	4.954361e-02
1.123499760574745e-07	1.654855e-01	4.955893e-02
1.123692617717603e-07	1.650424e-01	4.957702e-02
1.123885474860460e-07	1.645995e-01	4.959790e-02
1.124078332003317e-07	1.641568e-01	4.962155e-02
1.124342617717604e-07	1.635504e-01	4.965931e-02
1.124606903431890e-07	1.629441e-01	4.970397e-02
1.124871189146176e-07	1.623379e-01	4.975551e-02
1.125135474860461e-07	1.617319e-01	4.981394e-02
1.125399760574748e-07	1.611259e-01	4.987926e-02
1.125664046289034e-07	1.605201e-01	4.995147e-02
1.125928332003320e-07	1.599144e-01	5.003057e-02
1.125938332003320e-07	1.598915e-01	5.003371e-02
1.126359760574749e-07	1.589256e-01	5.017687e-02
1.126781189146178e-07	1.579594e-01	5.033789e-02
1.127202617717607e-07	1.569928e-01	5.051679e-02
1.127624046289036e-07	1.560259e-01	5.071355e-02
1.128045474860465e-07	1.550586e-01	5.092818e-02
1.128466903431894e-07	1.540909e-01	5.116069e-02
1.128888332003323e-07	1.531229e-01	5.141106e-02
1.129928332003324e-07	1.507302e-01	5.212698e-02
1.130968332003325e-07	1.483353e-01	5.289046e-02
1.132008332003326e-07	1.459380e-01	5.370151e-02
1.133048332003328e-07	1.435383e-01	5.456012e-02
1.134088332003329e-07	1.411363e-01	5.546629e-02
1.135128332003330e-07	1.387320e-01	5.642003e-02
1.136168332003331e-07	1.363253e-01	5.742133e-02
1.136178332003331e-07	1.363022e-01	5.743067e-02
1.137105474860475e-07	1.341568e-01	5.830790e-02
1.138032617717619e-07	1.320118e-01	5.917019e-02
1.138959760574763e-07	1.298670e-01	6.001755e-02
1.139886903431907e-07	1.277224e-01	6.084997e-02
1.140814046289051e-07	1.255782e-01	6.166746e-02
1.141741189146195e-07	1.234342e-01	6.247001e-02
1.142668332003339e-07	1.212906e-01	6.325763e-02
1.143202617717625e-07	1.200557e-01	6.369521e-02
1.143736903431911e-07	1.188211e-01	6.412349e-02
1.144271189146198e-07	1.175866e-01	6.454249e-02
1.144805474860484e-07	1.163524e-01	6.495220e-02
1.145339760574770e-07	1.151184e-01	6.535262e-02
1.145874046289056e-07	1.138847e-01	6.574375e-02
1.146408332003343e-07	1.126511e-01	6.612560e-02
1.146418332003343e-07	1.126280e-01	6.613265e-02
1.146871189146201e-07	1.115826e-01	6.644823e-02
1.147324046289058e-07	1.105373e-01	6.675688e-02
1.147776903431916e-07	1.094922e-01	6.705858e-02
1.148229760574773e-07	1.084472e-01	6.735334e-02
1.148682617717631e-07	1.074023e-01	6.764117e-02
1.149135474860489e-07	1.063576e-01	6.792205e-02
1.149588332003346e-07	1.053129e-01	6.819599e-02
1.149772617717632e-07	1.048878e-01	6.830507e-02
1.149956903431918e-07	1.044628e-01	6.841167e-02
1.150141189146204e-07	1.040377e-01	6.851578e-02
1.150325474860490e-07	1.036128e-01	6.861742e-02
1.150509760574776e-07	1.031878e-01	6.871656e-02
1.150694046289062e-07	1.027629e-01	6.881323e-02
1.150878332003348e-07	1.023380e-01	6.890741e-02
1.151229760574777e-07	1.015273e-01	6.907745e-02
1.151581189146206e-07	1.007177e-01	6.924364e-02
1.151932617717635e-07	9.990916e-02	6.940596e-02
1.152284046289064e-07	9.910164e-02	6.956443e-02
1.152635474860493e-07	9.829516e-02	6.971904e-02
1.152986903431922e-07	9.748972e-02	6.986978e-02
1.153338332003351e-07	9.668533e-02	7.001667e-02
1.153695474860494e-07	9.586975e-02	7.016828e-02
1.154052617717637e-07	9.505788e-02	7.032046e-02
1.154409760574780e-07	9.424973e-02	7.047322e-02
1.154766903431924e-07	9.344530e-02	7.062654e-02
1.155124046289067e-07	9.264458e-02	7.078044e-02
1.155481189146210e-07	9.184757e-02	7.093491e-02
1.155838332003353e-07	9.105428e-02	7.108995e-02
1.156658332003354e-07	8.925574e-02	7.144612e-02
1.157255474860498e-07	8.796264e-02	7.170726e-02
1.157852617717642e-07	8.669204e-02	7.196169e-02
1.158449760574785e-07	8.544394e-02	7.220942e-02
1.159046903431929e-07	8.421835e-02	7.245045e-02
1.159644046289072e-07	8.301525e-02	7.268478e-02
1.160241189146216e-07	8.183466e-02	7.291240e-02
1.160838332003359e-07	8.067656e-02	7.313333e-02
1.161484046289074e-07	7.945620e-02	7.335762e-02
1.162129760574789e-07	7.826864e-02	7.356984e-02
1.162775474860504e-07	7.711390e-02	7.376999e-02
1.163421189146219e-07	7.599196e-02	7.395807e-02
1.164066903431934e-07	7.490284e-02	7.413408e-02
1.164712617717649e-07	7.384652e-02	7.429803e-02
1.165358332003364e-07	7.282301e-02	7.444990e-02
1.165576903431936e-07	7.248436e-02	7.449896e-02
1.165795474860508e-07	7.214949e-02	7.454687e-02
1.166014046289079e-07	7.181841e-02	7.459361e-02
1.166232617717651e-07	7.149111e-02	7.463919e-02
1.166451189146223e-07	7.116759e-02	7.468361e-02
1.166669760574794e-07	7.084786e-02	7.472686e-02
1.166888332003366e-07	7.053191e-02	7.476895e-02
1.166898332003366e-07	7.051755e-02	7.477085e-02
1.167754046289081e-07	6.932061e-02	7.492225e-02
1.168609760574797e-07	6.817657e-02	7.506191e-02
1.169465474860512e-07	6.708543e-02	7.518984e-02
1.170321189146227e-07	6.604719e-02	7.530605e-02
1.171176903431942e-07	6.506185e-02	7.541052e-02
1.172032617717658e-07	6.412941e-02	7.550327e-02
1.172888332003373e-07	6.324987e-02	7.558428e-02
1.173494046289088e-07	6.265479e-02	7.563845e-02
1.174099760574803e-07	6.208110e-02	7.568973e-02
1.174705474860518e-07	6.152878e-02	7.573815e-02
1.175311189146233e-07	6.099784e-02	7.578368e-02
1.175916903431948e-07	6.048828e-02	7.582634e-02
1.176522617717663e-07	6.000010e-02	7.586613e-02
1.177128332003378e-07	5.953329e-02	7.590304e-02
1.177138332003378e-07	5.952572e-02	7.590365e-02
1.177931189146236e-07	5.894513e-02	7.594887e-02
1.178724046289094e-07	5.839251e-02	7.599163e-02
1.179516903431952e-07	5.786784e-02	7.603193e-02
1.180309760574810e-07	5.737113e-02	7.606977e-02
1.181102617717668e-07	5.690238e-02	7.610515e-02
1.181895474860526e-07	5.646160e-02	7.613807e-02
1.182688332003384e-07	5.604877e-02	7.616853e-02
1.183356903431956e-07	5.571785e-02	7.619325e-02
1.184025474860528e-07	5.540130e-02	7.621705e-02
1.184694046289100e-07	5.509913e-02	7.623993e-02
1.185362617717673e-07	5.481133e-02	7.626190e-02
1.186031189146245e-07	5.453790e-02	7.628294e-02
1.186699760574817e-07	5.427885e-02	7.630306e-02
1.187368332003389e-07	5.403417e-02	7.632226e-02
1.187378332003389e-07	5.403058e-02	7.632255e-02
1.188658332003391e-07	5.360104e-02	7.635720e-02
1.189938332003392e-07	5.320441e-02	7.638998e-02
1.191218332003394e-07	5.284068e-02	7.642087e-02
1.192498332003395e-07	5.250986e-02	7.644988e-02
1.193778332003397e-07	5.221195e-02	7.647701e-02
1.195058332003398e-07	5.194694e-02	7.650226e-02
1.196338332003399e-07	5.171484e-02	7.652563e-02
1.197618332003401e-07	5.149879e-02	7.654794e-02
1.198795474860545e-07	5.132203e-02	7.656712e-02
1.199972617717689e-07	5.115844e-02	7.658535e-02
1.201149760574833e-07	5.100800e-02	7.660261e-02
1.202326903431978e-07	5.087073e-02	7.661891e-02
1.203504046289122e-07	5.074661e-02	7.663424e-02
1.204681189146266e-07	5.063566e-02	7.664860e-02
1.205858332003410e-07	5.053787e-02	7.666200e-02
1.206142617717696e-07	5.051502e-02	7.666514e-02
1.206426903431982e-07	5.049268e-02	7.666824e-02
1.206711189146268e-07	5.047085e-02	7.667129e-02
1.206995474860554e-07	5.044952e-02	7.667429e-02
1.207279760574840e-07	5.042870e-02	7.667724e-02
1.207564046289127e-07	5.040839e-02	7.668016e-02
1.207848332003412e-07	5.038858e-02	7.668302e-02
1.207858332003412e-07	5.038789e-02	7.668312e-02
1.208982617717699e-07	5.031526e-02	7.669395e-02
1.210106903431987e-07	5.024798e-02	7.670421e-02
1.211231189146273e-07	5.018605e-02	7.671389e-02
1.212355474860561e-07	5.012947e-02	7.672300e-02
1.213479760574847e-07	5.007823e-02	7.673152e-02
1.214604046289135e-07	5.003235e-02	7.673948e-02
1.215728332003421e-07	4.999181e-02	7.674685e-02
1.216065474860565e-07	4.998008e-02	7.674899e-02
1.216402617717708e-07	4.996867e-02	7.675108e-02
1.216739760574851e-07	4.995756e-02	7.675314e-02
1.217076903431994e-07	4.994677e-02	7.675516e-02
1.217414046289138e-07	4.993629e-02	7.675713e-02
1.217751189146281e-07	4.992613e-02	7.675906e-02
1.218088332003424e-07	4.991627e-02	7.676096e-02
1.218098332003424e-07	4.991598e-02	7.676101e-02
1.219198332003425e-07	4.988624e-02	7.676687e-02
1.220298332003427e-07	4.985868e-02	7.677240e-02
1.221398332003428e-07	4.983332e-02	7.677760e-02
1.222498332003429e-07	4.981015e-02	7.678246e-02
1.223598332003430e-07	4.978917e-02	7.678699e-02
1.224698332003432e-07	4.977038e-02	7.679118e-02
1.225798332003433e-07	4.975378e-02	7.679504e-02
1.226159760574862e-07	4.974853e-02	7.679627e-02
1.226521189146291e-07	4.974343e-02	7.679746e-02
1.226882617717720e-07	4.973848e-02	7.679863e-02
1.227244046289149e-07	4.973368e-02	7.679977e-02
1.227605474860578e-07	4.972903e-02	7.680089e-02
1.227966903432007e-07	4.972454e-02	7.680198e-02
1.228328332003436e-07	4.972019e-02	7.680304e-02
1.228338332003436e-07	4.972007e-02	7.680307e-02
1.229439760574865e-07	4.970786e-02	7.680611e-02
1.230541189146295e-07	4.969656e-02	7.680898e-02
1.231642617717725e-07	4.968617e-02	7.681165e-02
1.232744046289155e-07	4.967669e-02	7.681415e-02
1.233845474860585e-07	4.966812e-02	7.681645e-02
1.234946903432015e-07	4.966047e-02	7.681858e-02
1.236048332003444e-07	4.965374e-02	7.682052e-02
1.236408332003445e-07	4.965161e-02	7.682113e-02
1.236768332003445e-07	4.964955e-02	7.682172e-02
1.237128332003446e-07	4.964755e-02	7.682230e-02
1.237488332003446e-07	4.964562e-02	7.682287e-02
1.237848332003446e-07	4.964374e-02	7.682342e-02
1.238208332003447e-07	4.964193e-02	7.682396e-02
1.238568332003447e-07	4.964017e-02	7.682448e-02
1.238578332003447e-07	4.964013e-02	7.682449e-02
1.239724046289163e-07	4.963501e-02	7.682606e-02
1.240869760574878e-07	4.963029e-02	7.682752e-02
1.242015474860594e-07	4.962596e-02	7.682888e-02
1.243161189146310e-07	4.962204e-02	7.683013e-02
1.244306903432025e-07	4.961851e-02	7.683128e-02
1.245452617717741e-07	4.961538e-02	7.683233e-02
1.246598332003456e-07	4.961265e-02	7.683327e-02
1.246914046289171e-07	4.961192e-02	7.683352e-02
1.247229760574886e-07	4.961121e-02	7.683377e-02
1.247545474860600e-07	4.961052e-02	7.683401e-02
1.247861189146315e-07	4.960985e-02	7.683424e-02
1.248176903432030e-07	4.960920e-02	7.683447e-02
1.248492617717744e-07	4.960856e-02	7.683470e-02
1.248808332003459e-07	4.960795e-02	7.683492e-02
1.248818332003459e-07	4.960793e-02	7.683492e-02
1.250086903432032e-07	4.960569e-02	7.683574e-02
1.251355474860605e-07	4.960363e-02	7.683649e-02
1.252624046289178e-07	4.960177e-02	7.683719e-02
1.253892617717750e-07	4.960009e-02	7.683782e-02
1.255161189146323e-07	4.959861e-02	7.683839e-02
1.256429760574896e-07	4.959731e-02	7.683890e-02
1.257698332003469e-07	4.959620e-02	7.683936e-02
1.259058332003471e-07	4.959510e-02	7.683981e-02
1.260519760574901e-07	4.959409e-02	7.684024e-02
1.261981189146331e-07	4.959318e-02	7.684063e-02
1.263442617717761e-07	4.959236e-02	7.684098e-02
1.264904046289192e-07	4.959164e-02	7.684130e-02
1.266365474860622e-07	4.959101e-02	7.684158e-02
1.267826903432052e-07	4.959048e-02	7.684183e-02
1.269288332003482e-07	4.959004e-02	7.684204e-02
1.269298332003482e-07	4.959003e-02	7.684204e-02
1.270759760574912e-07	4.958964e-02	7.684223e-02
1.272221189146343e-07	4.958928e-02	7.684241e-02
1.273682617717773e-07	4.958895e-02	7.684256e-02
1.275144046289203e-07	4.958867e-02	7.684270e-02
1.276605474860633e-07	4.958842e-02	7.684283e-02
1.278066903432064e-07	4.958821e-02	7.684294e-02
1.279528332003494e-07	4.958804e-02	7.684303e-02
1.279538332003494e-07	4.958804e-02	7.684303e-02
1.280999760574924e-07	4.958789e-02	7.684311e-02
1.282461189146354e-07	4.958775e-02	7.684319e-02
1.283922617717784e-07	4.958762e-02	7.684326e-02
1.285384046289215e-07	4.958751e-02	7.684332e-02
1.286845474860645e-07	4.958742e-02	7.684338e-02
1.288306903432075e-07	4.958734e-02	7.684342e-02
1.289768332003505e-07	4.958727e-02	7.684346e-02
1.289778332003505e-07	4.958727e-02	7.684346e-02
1.291239760574936e-07	4.958721e-02	7.684350e-02
1.292701189146366e-07	4.958715e-02	7.684353e-02
1.294162617717796e-07	4.958710e-02	7.684356e-02
1.295624046289226e-07	4.958706e-02	7.684359e-02
1.297085474860657e-07	4.958702e-02	7.684361e-02
1.298546903432087e-07	4.958699e-02	7.684363e-02
1.300008332003517e-07	4.958697e-02	7.684364e-02
1.300018332003517e-07	4.958697e-02	7.684364e-02
1.300041189146374e-07	4.958697e-02	7.684364e-02
1.300064046289231e-07	4.958696e-02	7.684365e-02
1.300086903432089e-07	4.958696e-02	7.684365e-02
1.300109760574946e-07	4.958696e-02	7.684365e-02
