time	V(n001)	V(n002)	V(n003)
7.990000000000040e-08	4.170990e-02	2.689826e-02	2.422632e-01
8.010000000000041e-08	4.098985e-02	2.771408e-02	2.367938e-01
8.030000000000041e-08	4.028974e-02	2.857850e-02	2.314186e-01
8.050000000000041e-08	3.959845e-02	2.950824e-02	2.261385e-01
8.070000000000041e-08	3.890828e-02	3.051869e-02	2.209547e-01
8.110000000000042e-08	3.751068e-02	3.283089e-02	2.108780e-01
8.150000000000042e-08	3.607116e-02	3.558314e-02	2.011912e-01
8.190000000000042e-08	3.458280e-02	3.879486e-02	1.918942e-01
8.250000000000043e-08	3.227198e-02	4.441521e-02	1.786726e-01
8.290000000000043e-08	3.069850e-02	4.860973e-02	1.703327e-01
8.330000000000043e-08	2.911766e-02	5.306892e-02	1.623640e-01
8.390000000000044e-08	2.676868e-02	6.005924e-02	1.510875e-01
8.450000000000045e-08	2.449044e-02	6.714862e-02	1.406058e-01
8.470000000000045e-08	2.375389e-02	6.948649e-02	1.373097e-01
8.490000000000045e-08	2.303081e-02	7.179664e-02	1.341419e-01
8.510000000000045e-08	2.232219e-02	7.407094e-02	1.311305e-01
8.530000000000045e-08	2.162885e-02	7.630190e-02	1.283092e-01
8.570000000000046e-08	2.029065e-02	8.060720e-02	1.233226e-01
8.590000000000046e-08	1.964674e-02	8.266988e-02	1.211473e-01
8.610000000000046e-08	1.902005e-02	8.466584e-02	1.191561e-01
8.630000000000046e-08	1.841074e-02	8.659083e-02	1.173225e-01
8.650000000000046e-08	1.781890e-02	8.844118e-02	1.156184e-01
8.670000000000047e-08	1.724448e-02	9.021375e-02	1.140147e-01
8.690000000000047e-08	1.668736e-02	9.190594e-02	1.124835e-01
8.710000000000047e-08	1.614735e-02	9.351566e-02	1.109987e-01
8.730000000000047e-08	1.562419e-02	9.504129e-02	1.095373e-01
8.750000000000047e-08	1.511755e-02	9.648161e-02	1.080794e-01
8.770000000000047e-08	1.462705e-02	9.783586e-02	1.066086e-01
8.790000000000048e-08	1.415226e-02	9.910360e-02	1.051085e-01
8.830000000000048e-08	1.324794e-02	1.013795e-01	1.019417e-01
8.850000000000048e-08	1.281741e-02	1.023885e-01	1.002743e-01
8.890000000000049e-08	1.199691e-02	1.041523e-01	9.689178e-02
8.950000000000049e-08	1.085924e-02	1.061805e-01	9.166014e-02
8.990000000000049e-08	1.015626e-02	1.071390e-01	8.804464e-02
9.030000000000050e-08	9.492498e-03	1.077999e-01	8.437658e-02
9.070000000000050e-08	8.863704e-03	1.081795e-01	8.071515e-02
9.110000000000050e-08	8.265858e-03	1.082952e-01	7.712000e-02
9.150000000000051e-08	7.695205e-03	1.081650e-01	7.364470e-02
9.210000000000051e-08	6.882739e-03	1.075485e-01	6.875095e-02
9.270000000000052e-08	6.113409e-03	1.064808e-01	6.433187e-02
9.290000000000052e-08	5.865901e-03	1.060083e-01	6.297575e-02
9.310000000000052e-08	5.621082e-03	1.055175e-01	6.168069e-02
9.330000000000052e-08	5.378954e-03	1.050081e-01	6.044671e-02
9.350000000000053e-08	5.139516e-03	1.044804e-01	5.927378e-02
9.370000000000053e-08	4.902768e-03	1.039342e-01	5.816193e-02
9.390000000000053e-08	4.668710e-03	1.033695e-01	5.711113e-02
9.410000000000053e-08	4.437342e-03	1.027864e-01	5.612141e-02
9.430000000000053e-08	4.204714e-03	1.022618e-01	5.518964e-02
9.490000000000054e-08	3.493313e-03	1.006988e-01	5.273242e-02
9.510000000000054e-08	3.250856e-03	1.000731e-01	5.202024e-02
9.530000000000054e-08	3.008704e-03	9.937604e-02	5.135826e-02
9.550000000000054e-08	2.770818e-03	9.860576e-02	5.074437e-02
9.570000000000055e-08	2.542482e-03	9.776260e-02	5.017640e-02
9.590000000000055e-08	2.330119e-03	9.685092e-02	4.965214e-02
9.610000000000055e-08	2.141060e-03	9.587747e-02	4.916931e-02
9.630000000000055e-08	1.983295e-03	9.485066e-02	4.872566e-02
9.650000000000055e-08	1.865209e-03	9.377991e-02	4.831891e-02
9.670000000000055e-08	1.795327e-03	9.267484e-02	4.794681e-02
9.690000000000056e-08	1.782103e-03	9.154194e-02	4.760712e-02
9.710000000000056e-08	1.836269e-03	9.037898e-02	4.729766e-02
9.730000000000056e-08	1.982505e-03	8.918796e-02	4.701628e-02
9.750000000000056e-08	2.271215e-03	8.801029e-02	4.676087e-02
9.770000000000056e-08	2.758197e-03	8.690338e-02	4.652940e-02
9.790000000000057e-08	3.464079e-03	8.585791e-02	4.631989e-02
9.810000000000057e-08	4.369217e-03	8.481795e-02	4.613044e-02
9.830000000000057e-08	5.437835e-03	8.377177e-02	4.595922e-02
9.850000000000057e-08	6.632042e-03	8.273879e-02	4.580445e-02
